timestamp,# pxname,svname,qcur,qmax,scur,smax,slim,stot,bin,bout,dreq,dresp,ereq,econ,eresp,wretr,wredis,status,weight,act,bck,chkfail,chkdown,lastchg,downtime,qlimit,pid,iid,sid,throttle,lbtot,tracked,type,rate,rate_lim,rate_max,check_status,check_code,check_duration,hrsp_1xx,hrsp_2xx,hrsp_3xx,hrsp_4xx,hrsp_5xx,hrsp_other,hanafail,req_rate,req_rate_max,req_tot,cli_abrt,srv_abrt,
1389066719696,backend_vagrantx_cloud_appcelerator_com,1,0,0,0,182,,571020,71313875,96986870,,0,,0,0,509,0,UP,1,1,0,0,0,3919,0,,1,2,1,,570511,,2,5,,1457,L4OK,,0,0,570511,0,0,0,0,0,,,,693,0,
1389066719696,backend_vagrantx_cloud_appcelerator_com,BACKEND,0,0,0,182,0,570511,71313875,96986870,0,0,,0,0,509,0,UP,1,1,0,,0,3919,0,,1,2,0,,570511,,1,5,,1457,,,,0,570511,0,0,0,0,,,,,693,0,
1389066720700,http-in,FRONTEND,,,1,198,3000,573579,71763169,98849831,0,0,0,,,,,OPEN,,,,,,,,,1,1,0,,,,0,49,0,1445,,,,0,572088,0,1490,0,0,,49,1459,573579,,,
1389066720700,backend_vagrantx_cloud_appcelerator_com,1,0,0,0,182,,571108,71324875,97001830,,0,,0,0,509,0,UP,1,1,0,0,0,3920,0,,1,2,1,,570599,,2,46,,1457,L4OK,,0,0,570599,0,0,0,0,0,,,,693,0,
1389066720700,backend_vagrantx_cloud_appcelerator_com,BACKEND,0,0,0,182,0,570599,71324875,97001830,0,0,,0,0,509,0,UP,1,1,0,,0,3920,0,,1,2,0,,570599,,1,46,,1457,,,,0,570599,0,0,0,0,,,,,693,0,
1389066721702,http-in,FRONTEND,,,1,198,3000,573629,71769454,98859209,0,0,0,,,,,OPEN,,,,,,,,,1,1,0,,,,0,47,0,1445,,,,0,572137,0,1491,0,0,,47,1459,573629,,,
1389066721702,backend_vagrantx_cloud_appcelerator_com,1,0,0,0,182,,571156,71330875,97009990,,0,,0,0,509,0,UP,1,1,0,0,0,3921,0,,1,2,1,,570647,,2,44,,1457,L4OK,,0,0,570647,0,0,0,0,0,,,,693,0,
1389066721702,backend_vagrantx_cloud_appcelerator_com,BACKEND,0,0,0,182,0,570647,71330875,97009990,0,0,,0,0,509,0,UP,1,1,0,,0,3921,0,,1,2,0,,570647,,1,44,,1457,,,,0,570647,0,0,0,0,,,,,693,0,
1389066722814,http-in,FRONTEND,,,1,198,3000,573669,71774489,98866887,0,0,0,,,,,OPEN,,,,,,,,,1,1,0,,,,0,34,0,1445,,,,0,572176,0,1492,0,0,,34,1459,573669,,,
1389066722814,backend_vagrantx_cloud_appcelerator_com,1,0,0,0,182,,571194,71335625,97016450,,0,,0,0,509,0,UP,1,1,0,0,0,3922,0,,1,2,1,,570685,,2,32,,1457,L4OK,,0,0,570685,0,0,0,0,0,,,,693,0,
1389066722814,backend_vagrantx_cloud_appcelerator_com,BACKEND,0,0,0,182,0,570685,71335625,97016450,0,0,,0,0,509,0,UP,1,1,0,,0,3922,0,,1,2,0,,570685,,1,32,,1457,,,,0,570685,0,0,0,0,,,,,693,0,
1389066723714,http-in,FRONTEND,,,1,198,3000,573672,71774899,98868275,0,0,0,,,,,OPEN,,,,,,,,,1,1,0,,,,0,10,0,1445,,,,0,572178,0,1493,0,0,,10,1459,573672,,,
1389066723714,backend_vagrantx_cloud_appcelerator_com,1,0,0,0,182,,571195,71335750,97016620,,0,,0,0,509,0,UP,1,1,0,0,0,3923,0,,1,2,1,,570686,,2,7,,1457,L4OK,,0,0,570686,0,0,0,0,0,,,,693,0,
1389066723714,backend_vagrantx_cloud_appcelerator_com,BACKEND,0,0,0,182,0,570686,71335750,97016620,0,0,,0,0,509,0,UP,1,1,0,,0,3923,0,,1,2,0,,570686,,1,7,,1457,,,,0,570686,0,0,0,0,,,,,693,0,
1389066724694,http-in,FRONTEND,,,1,198,3000,573679,71775809,98870341,0,0,0,,,,,OPEN,,,,,,,,,1,1,0,,,,0,7,0,1445,,,,0,572184,0,1494,0,0,,7,1459,573679,,,
1389066724694,backend_vagrantx_cloud_appcelerator_com,1,0,0,0,182,,571200,71336375,97017470,,0,,0,0,509,0,UP,1,1,0,0,0,3924,0,,1,2,1,,570691,,2,5,,1457,L4OK,,0,0,570691,0,0,0,0,0,,,,693,0,
1389066724694,backend_vagrantx_cloud_appcelerator_com,BACKEND,0,0,0,182,0,570691,71336375,97017470,0,0,,0,0,509,0,UP,1,1,0,,0,3924,0,,1,2,0,,570691,,1,5,,1457,,,,0,570691,0,0,0,0,,,,,693,0,
1389066725678,http-in,FRONTEND,,,1,198,3000,573690,71777219,98873085,0,0,0,,,,,OPEN,,,,,,,,,1,1,0,,,,0,13,0,1445,,,,0,572194,0,1495,0,0,,13,1459,573690,,,
1389066725678,backend_vagrantx_cloud_appcelerator_com,1,0,0,0,182,,571209,71337500,97019000,,0,,0,0,509,0,UP,1,1,0,0,0,3925,0,,1,2,1,,570700,,2,11,,1457,L4OK,,0,0,570700,0,0,0,0,0,,,,693,0,
1389066725678,backend_vagrantx_cloud_appcelerator_com,BACKEND,0,0,0,182,0,570700,71337500,97019000,0,0,,0,0,509,0,UP,1,1,0,,0,3925,0,,1,2,0,,570700,,1,11,,1457,,,,0,570700,0,0,0,0,,,,,693,0,
1389066726726,http-in,FRONTEND,,,1,198,3000,573697,71778129,98875153,0,0,0,,,,,OPEN,,,,,,,,,1,1,0,,,,0,7,0,1445,,,,0,572200,0,1496,0,0,,7,1459,573697,,,
1389066726726,backend_vagrantx_cloud_appcelerator_com,1,0,0,0,182,,571214,71338125,97019850,,0,,0,0,509,0,UP,1,1,0,0,0,3926,0,,1,2,1,,570705,,2,4,,1457,L4OK,,0,0,570705,0,0,0,0,0,,,,693,0,
1389066726726,backend_vagrantx_cloud_appcelerator_com,BACKEND,0,0,0,182,0,570705,71338125,97019850,0,0,,0,0,509,0,UP,1,1,0,,0,3926,0,,1,2,0,,570705,,1,4,,1457,,,,0,570705,0,0,0,0,,,,,693,0,
1389066727673,http-in,FRONTEND,,,1,198,3000,573699,71778414,98876367,0,0,0,,,,,OPEN,,,,,,,,,1,1,0,,,,0,2,0,1445,,,,0,572201,0,1497,0,0,,2,1459,573699,,,
1389066727673,backend_vagrantx_cloud_appcelerator_com,1,0,0,0,182,,571214,71338125,97019850,,0,,0,0,509,0,UP,1,1,0,0,0,3927,0,,1,2,1,,570705,,2,0,,1457,L4OK,,0,0,570705,0,0,0,0,0,,,,693,0,
1389066727673,backend_vagrantx_cloud_appcelerator_com,BACKEND,0,0,0,182,0,570705,71338125,97019850,0,0,,0,0,509,0,UP,1,1,0,,0,3927,0,,1,2,0,,570705,,1,0,,1457,,,,0,570705,0,0,0,0,,,,,693,0,
1389066728675,http-in,FRONTEND,,,1,198,3000,573716,71780574,98880131,0,0,0,,,,,OPEN,,,,,,,,,1,1,0,,,,0,9,0,1445,,,,0,572217,0,1498,0,0,,9,1459,573716,,,
1389066728675,backend_vagrantx_cloud_appcelerator_com,1,0,0,0,182,,571229,71340000,97022400,,0,,0,0,509,0,UP,1,1,0,0,0,3928,0,,1,2,1,,570720,,2,6,,1457,L4OK,,0,0,570720,0,0,0,0,0,,,,693,0,
1389066728675,backend_vagrantx_cloud_appcelerator_com,BACKEND,0,0,0,182,0,570720,71340000,97022400,0,0,,0,0,509,0,UP,1,1,0,,0,3928,0,,1,2,0,,570720,,1,6,,1457,,,,0,570720,0,0,0,0,,,,,693,0,
1389066729650,http-in,FRONTEND,,,1,198,3000,573722,71781359,98882025,0,0,0,,,,,OPEN,,,,,,,,,1,1,0,,,,0,4,0,1445,,,,0,572222,0,1499,0,0,,4,1459,573722,,,
1389066729650,backend_vagrantx_cloud_appcelerator_com,1,0,0,0,182,,571233,71340500,97023080,,0,,0,0,509,0,UP,1,1,0,0,0,3929,0,,1,2,1,,570724,,2,2,,1457,L4OK,,0,0,570724,0,0,0,0,0,,,,693,0,
1389066729650,backend_vagrantx_cloud_appcelerator_com,BACKEND,0,0,0,182,0,570724,71340500,97023080,0,0,,0,0,509,0,UP,1,1,0,,0,3929,0,,1,2,0,,570724,,1,2,,1457,,,,0,570724,0,0,0,0,,,,,693,0,
1389066730689,http-in,FRONTEND,,,1,198,3000,573729,71782269,98884089,0,0,0,,,,,OPEN,,,,,,,,,1,1,0,,,,0,7,0,1445,,,,0,572228,0,1500,0,0,,7,1459,573729,,,
1389066730689,backend_vagrantx_cloud_appcelerator_com,1,0,0,0,182,,571238,71341125,97023930,,0,,0,0,509,0,UP,1,1,0,0,0,3930,0,,1,2,1,,570729,,2,5,,1457,L4OK,,0,0,570729,0,0,0,0,0,,,,693,0,
1389066730689,backend_vagrantx_cloud_appcelerator_com,BACKEND,0,0,0,182,0,570729,71341125,97023930,0,0,,0,0,509,0,UP,1,1,0,,0,3930,0,,1,2,0,,570729,,1,5,,1457,,,,0,570729,0,0,0,0,,,,,693,0,
1389066731683,http-in,FRONTEND,,,1,198,3000,573732,71782679,98885473,0,0,0,,,,,OPEN,,,,,,,,,1,1,0,,,,0,5,0,1445,,,,0,572230,0,1501,0,0,,5,1459,573732,,,
1389066731683,backend_vagrantx_cloud_appcelerator_com,1,0,0,0,182,,571239,71341250,97024100,,0,,0,0,509,0,UP,1,1,0,0,0,3931,0,,1,2,1,,570730,,2,2,,1457,L4OK,,0,0,570730,0,0,0,0,0,,,,693,0,
1389066731683,backend_vagrantx_cloud_appcelerator_com,BACKEND,0,0,0,182,0,570730,71341250,97024100,0,0,,0,0,509,0,UP,1,1,0,,0,3931,0,,1,2,0,,570730,,1,2,,1457,,,,0,570730,0,0,0,0,,,,,693,0,
1389066732687,http-in,FRONTEND,,,1,198,3000,573741,71783839,98887877,0,0,0,,,,,OPEN,,,,,,,,,1,1,0,,,,0,5,0,1445,,,,0,572238,0,1502,0,0,,5,1459,573741,,,
1389066732687,backend_vagrantx_cloud_appcelerator_com,1,0,0,0,182,,571246,71342125,97025290,,0,,0,0,509,0,UP,1,1,0,0,0,3932,0,,1,2,1,,570737,,2,3,,1457,L4OK,,0,0,570737,0,0,0,0,0,,,,693,0,
1389066732687,backend_vagrantx_cloud_appcelerator_com,BACKEND,0,0,0,182,0,570737,71342125,97025290,0,0,,0,0,509,0,UP,1,1,0,,0,3932,0,,1,2,0,,570737,,1,3,,1457,,,,0,570737,0,0,0,0,,,,,693,0,
1389066733684,http-in,FRONTEND,,,1,198,3000,573743,71784124,98889091,0,0,0,,,,,OPEN,,,,,,,,,1,1,0,,,,0,2,0,1445,,,,0,572239,0,1503,0,0,,2,1459,573743,,,
1389066733684,backend_vagrantx_cloud_appcelerator_com,1,0,0,0,182,,571246,71342125,97025290,,0,,0,0,509,0,UP,1,1,0,0,0,3933,0,,1,2,1,,570737,,2,0,,1457,L4OK,,0,0,570737,0,0,0,0,0,,,,693,0,
1389066733684,backend_vagrantx_cloud_appcelerator_com,BACKEND,0,0,0,182,0,570737,71342125,97025290,0,0,,0,0,509,0,UP,1,1,0,,0,3933,0,,1,2,0,,570737,,1,0,,1457,,,,0,570737,0,0,0,0,,,,,693,0,
1389066734747,http-in,FRONTEND,,,1,198,3000,573749,71784909,98890985,0,0,0,,,,,OPEN,,,,,,,,,1,1,0,,,,0,4,0,1445,,,,0,572244,0,1504,0,0,,4,1459,573749,,,
1389066734747,backend_vagrantx_cloud_appcelerator_com,1,0,0,0,182,,571250,71342625,97025970,,0,,0,0,509,0,UP,1,1,0,0,0,3934,0,,1,2,1,,570741,,2,1,,1457,L4OK,,0,0,570741,0,0,0,0,0,,,,693,0,
1389066734747,backend_vagrantx_cloud_appcelerator_com,BACKEND,0,0,0,182,0,570741,71342625,97025970,0,0,,0,0,509,0,UP,1,1,0,,0,3934,0,,1,2,0,,570741,,1,1,,1457,,,,0,570741,0,0,0,0,,,,,693,0,
1389066735691,http-in,FRONTEND,,,1,198,3000,573760,71786319,98893729,0,0,0,,,,,OPEN,,,,,,,,,1,1,0,,,,0,6,0,1445,,,,0,572254,0,1505,0,0,,6,1459,573760,,,
1389066735691,backend_vagrantx_cloud_appcelerator_com,1,0,0,0,182,,571259,71343750,97027500,,0,,0,0,509,0,UP,1,1,0,0,0,3935,0,,1,2,1,,570750,,2,3,,1457,L4OK,,0,0,570750,0,0,0,0,0,,,,693,0,
1389066735691,backend_vagrantx_cloud_appcelerator_com,BACKEND,0,0,0,182,0,570750,71343750,97027500,0,0,,0,0,509,0,UP,1,1,0,,0,3935,0,,1,2,0,,570750,,1,3,,1457,,,,0,570750,0,0,0,0,,,,,693,0,
1389066736690,http-in,FRONTEND,,,1,198,3000,573762,71786604,98894943,0,0,0,,,,,OPEN,,,,,,,,,1,1,0,,,,0,2,0,1445,,,,0,572255,0,1506,0,0,,2,1459,573762,,,
1389066736690,backend_vagrantx_cloud_appcelerator_com,1,0,0,0,182,,571259,71343750,97027500,,0,,0,0,509,0,UP,1,1,0,0,0,3936,0,,1,2,1,,570750,,2,0,,1457,L4OK,,0,0,570750,0,0,0,0,0,,,,693,0,
1389066736690,backend_vagrantx_cloud_appcelerator_com,BACKEND,0,0,0,182,0,570750,71343750,97027500,0,0,,0,0,509,0,UP,1,1,0,,0,3936,0,,1,2,0,,570750,,1,0,,1457,,,,0,570750,0,0,0,0,,,,,693,0,
1389066737710,http-in,FRONTEND,,,1,198,3000,573781,71789014,98899047,0,0,0,,,,,OPEN,,,,,,,,,1,1,0,,,,0,8,0,1445,,,,0,572273,0,1507,0,0,,8,1459,573781,,,
1389066737710,backend_vagrantx_cloud_appcelerator_com,1,0,0,0,182,,571276,71345875,97030390,,0,,0,0,509,0,UP,1,1,0,0,0,3937,0,,1,2,1,,570767,,2,6,,1457,L4OK,,0,0,570767,0,0,0,0,0,,,,693,0,
1389066737710,backend_vagrantx_cloud_appcelerator_com,BACKEND,0,0,0,182,0,570767,71345875,97030390,0,0,,0,0,509,0,UP,1,1,0,,0,3937,0,,1,2,0,,570767,,1,6,,1457,,,,0,570767,0,0,0,0,,,,,693,0,
1389066738675,http-in,FRONTEND,,,1,198,3000,573788,71789924,98901111,0,0,0,,,,,OPEN,,,,,,,,,1,1,0,,,,0,4,0,1445,,,,0,572279,0,1508,0,0,,4,1459,573788,,,
1389066738675,backend_vagrantx_cloud_appcelerator_com,1,0,0,0,182,,571281,71346500,97031240,,0,,0,0,509,0,UP,1,1,0,0,0,3938,0,,1,2,1,,570772,,2,1,,1457,L4OK,,0,0,570772,0,0,0,0,0,,,,693,0,
1389066738675,backend_vagrantx_cloud_appcelerator_com,BACKEND,0,0,0,182,0,570772,71346500,97031240,0,0,,0,0,509,0,UP,1,1,0,,0,3938,0,,1,2,0,,570772,,1,1,,1457,,,,0,570772,0,0,0,0,,,,,693,0,
1389066739678,http-in,FRONTEND,,,1,198,3000,573790,71790209,98902325,0,0,0,,,,,OPEN,,,,,,,,,1,1,0,,,,0,2,0,1445,,,,0,572280,0,1509,0,0,,2,1459,573790,,,
1389066739678,backend_vagrantx_cloud_appcelerator_com,1,0,0,0,182,,571281,71346500,97031240,,0,,0,0,509,0,UP,1,1,0,0,0,3939,0,,1,2,1,,570772,,2,0,,1457,L4OK,,0,0,570772,0,0,0,0,0,,,,693,0,
1389066739678,backend_vagrantx_cloud_appcelerator_com,BACKEND,0,0,0,182,0,570772,71346500,97031240,0,0,,0,0,509,0,UP,1,1,0,,0,3939,0,,1,2,0,,570772,,1,0,,1457,,,,0,570772,0,0,0,0,,,,,693,0,
1389066740670,http-in,FRONTEND,,,1,198,3000,573796,71790994,98904219,0,0,0,,,,,OPEN,,,,,,,,,1,1,0,,,,0,4,0,1445,,,,0,572285,0,1510,0,0,,4,1459,573796,,,
1389066740670,backend_vagrantx_cloud_appcelerator_com,1,0,0,0,182,,571285,71347000,97031920,,0,,0,0,509,0,UP,1,1,0,0,0,3940,0,,1,2,1,,570776,,2,1,,1457,L4OK,,0,0,570776,0,0,0,0,0,,,,693,0,
1389066740670,backend_vagrantx_cloud_appcelerator_com,BACKEND,0,0,0,182,0,570776,71347000,97031920,0,0,,0,0,509,0,UP,1,1,0,,0,3940,0,,1,2,0,,570776,,1,1,,1457,,,,0,570776,0,0,0,0,,,,,693,0,
1389066741689,http-in,FRONTEND,,,1,198,3000,573806,71792279,98906793,0,0,0,,,,,OPEN,,,,,,,,,1,1,0,,,,0,5,0,1445,,,,0,572294,0,1511,0,0,,5,1459,573806,,,
1389066741689,backend_vagrantx_cloud_appcelerator_com,1,0,0,0,182,,571293,71348000,97033280,,0,,0,0,509,0,UP,1,1,0,0,0,3941,0,,1,2,1,,570784,,2,3,,1457,L4OK,,0,0,570784,0,0,0,0,0,,,,693,0,
1389066741689,backend_vagrantx_cloud_appcelerator_com,BACKEND,0,0,0,182,0,570784,71348000,97033280,0,0,,0,0,509,0,UP,1,1,0,,0,3941,0,,1,2,0,,570784,,1,3,,1457,,,,0,570784,0,0,0,0,,,,,693,0,
1389066742673,http-in,FRONTEND,,,1,198,3000,573808,71792564,98908007,0,0,0,,,,,OPEN,,,,,,,,,1,1,0,,,,0,2,0,1445,,,,0,572295,0,1512,0,0,,2,1459,573808,,,
1389066742673,backend_vagrantx_cloud_appcelerator_com,1,0,0,0,182,,571293,71348000,97033280,,0,,0,0,509,0,UP,1,1,0,0,0,3942,0,,1,2,1,,570784,,2,0,,1457,L4OK,,0,0,570784,0,0,0,0,0,,,,693,0,
1389066742673,backend_vagrantx_cloud_appcelerator_com,BACKEND,0,0,0,182,0,570784,71348000,97033280,0,0,,0,0,509,0,UP,1,1,0,,0,3942,0,,1,2,0,,570784,,1,0,,1457,,,,0,570784,0,0,0,0,,,,,693,0,
1389066743721,http-in,FRONTEND,,,1,198,3000,573810,71792849,98909221,0,0,0,,,,,OPEN,,,,,,,,,1,1,0,,,,0,2,0,1445,,,,0,572296,0,1513,0,0,,2,1459,573810,,,
1389066743721,backend_vagrantx_cloud_appcelerator_com,1,0,0,0,182,,571293,71348000,97033280,,0,,0,0,509,0,UP,1,1,0,0,0,3943,0,,1,2,1,,570784,,2,0,,1457,L4OK,,0,0,570784,0,0,0,0,0,,,,693,0,
1389066743721,backend_vagrantx_cloud_appcelerator_com,BACKEND,0,0,0,182,0,570784,71348000,97033280,0,0,,0,0,509,0,UP,1,1,0,,0,3943,0,,1,2,0,,570784,,1,0,,1457,,,,0,570784,0,0,0,0,,,,,693,0,
1389066744672,http-in,FRONTEND,,,1,198,3000,573830,71795384,98913495,0,0,0,,,,,OPEN,,,,,,,,,1,1,0,,,,0,9,0,1445,,,,0,572315,0,1514,0,0,,9,1459,573830,,,
1389066744672,backend_vagrantx_cloud_appcelerator_com,1,0,0,0,182,,571311,71350250,97036340,,0,,0,0,509,0,UP,1,1,0,0,0,3944,0,,1,2,1,,570802,,2,7,,1457,L4OK,,0,0,570802,0,0,0,0,0,,,,693,0,
1389066744672,backend_vagrantx_cloud_appcelerator_com,BACKEND,0,0,0,182,0,570802,71350250,97036340,0,0,,0,0,509,0,UP,1,1,0,,0,3944,0,,1,2,0,,570802,,1,7,,1457,,,,0,570802,0,0,0,0,,,,,693,0,
1389066745703,http-in,FRONTEND,,,1,198,3000,573832,71795669,98914709,0,0,0,,,,,OPEN,,,,,,,,,1,1,0,,,,0,2,0,1445,,,,0,572316,0,1515,0,0,,2,1459,573832,,,
1389066745703,backend_vagrantx_cloud_appcelerator_com,1,0,0,0,182,,571311,71350250,97036340,,0,,0,0,509,0,UP,1,1,0,0,0,3945,0,,1,2,1,,570802,,2,0,,1457,L4OK,,0,0,570802,0,0,0,0,0,,,,693,0,
1389066745703,backend_vagrantx_cloud_appcelerator_com,BACKEND,0,0,0,182,0,570802,71350250,97036340,0,0,,0,0,509,0,UP,1,1,0,,0,3945,0,,1,2,0,,570802,,1,0,,1457,,,,0,570802,0,0,0,0,,,,,693,0,
1389066746717,http-in,FRONTEND,,,1,198,3000,573843,71797079,98917453,0,0,0,,,,,OPEN,,,,,,,,,1,1,0,,,,0,5,0,1445,,,,0,572326,0,1516,0,0,,5,1459,573843,,,
1389066746717,backend_vagrantx_cloud_appcelerator_com,1,0,0,0,182,,571320,71351375,97037870,,0,,0,0,509,0,UP,1,1,0,0,0,3946,0,,1,2,1,,570811,,2,3,,1457,L4OK,,0,0,570811,0,0,0,0,0,,,,693,0,
1389066746717,backend_vagrantx_cloud_appcelerator_com,BACKEND,0,0,0,182,0,570811,71351375,97037870,0,0,,0,0,509,0,UP,1,1,0,,0,3946,0,,1,2,0,,570811,,1,3,,1457,,,,0,570811,0,0,0,0,,,,,693,0,
1389066747693,http-in,FRONTEND,,,1,198,3000,573850,71797989,98919517,0,0,0,,,,,OPEN,,,,,,,,,1,1,0,,,,0,4,0,1445,,,,0,572332,0,1517,0,0,,4,1459,573850,,,
1389066747693,backend_vagrantx_cloud_appcelerator_com,1,0,0,0,182,,571325,71352000,97038720,,0,,0,0,509,0,UP,1,1,0,0,0,3947,0,,1,2,1,,570816,,2,1,,1457,L4OK,,0,0,570816,0,0,0,0,0,,,,693,0,
1389066747693,backend_vagrantx_cloud_appcelerator_com,BACKEND,0,0,0,182,0,570816,71352000,97038720,0,0,,0,0,509,0,UP,1,1,0,,0,3947,0,,1,2,0,,570816,,1,1,,1457,,,,0,570816,0,0,0,0,,,,,693,0,
1389066748720,http-in,FRONTEND,,,1,198,3000,573858,71799024,98921751,0,0,0,,,,,OPEN,,,,,,,,,1,1,0,,,,0,8,0,1445,,,,0,572339,0,1518,0,0,,8,1459,573858,,,
1389066748720,backend_vagrantx_cloud_appcelerator_com,1,0,0,0,182,,571331,71352750,97039740,,0,,0,0,509,0,UP,1,1,0,0,0,3948,0,,1,2,1,,570822,,2,6,,1457,L4OK,,0,0,570822,0,0,0,0,0,,,,693,0,
1389066748720,backend_vagrantx_cloud_appcelerator_com,BACKEND,0,0,0,182,0,570822,71352750,97039740,0,0,,0,0,509,0,UP,1,1,0,,0,3948,0,,1,2,0,,570822,,1,6,,1457,,,,0,570822,0,0,0,0,,,,,693,0,
1389066749737,http-in,FRONTEND,,,1,198,3000,573865,71799934,98923815,0,0,0,,,,,OPEN,,,,,,,,,1,1,0,,,,0,6,0,1445,,,,0,572345,0,1519,0,0,,6,1459,573865,,,
1389066749737,backend_vagrantx_cloud_appcelerator_com,1,0,0,0,182,,571336,71353375,97040590,,0,,0,0,509,0,UP,1,1,0,0,0,3949,0,,1,2,1,,570827,,2,3,,1457,L4OK,,0,0,570827,0,0,0,0,0,,,,693,0,
1389066749737,backend_vagrantx_cloud_appcelerator_com,BACKEND,0,0,0,182,0,570827,71353375,97040590,0,0,,0,0,509,0,UP,1,1,0,,0,3949,0,,1,2,0,,570827,,1,3,,1457,,,,0,570827,0,0,0,0,,,,,693,0,
1389066750691,http-in,FRONTEND,,,1,198,3000,573878,71801594,98926899,0,0,0,,,,,OPEN,,,,,,,,,1,1,0,,,,0,6,0,1445,,,,0,572357,0,1520,0,0,,6,1459,573878,,,
1389066750691,backend_vagrantx_cloud_appcelerator_com,1,0,0,0,182,,571347,71354750,97042460,,0,,0,0,509,0,UP,1,1,0,0,0,3950,0,,1,2,1,,570838,,2,4,,1457,L4OK,,0,0,570838,0,0,0,0,0,,,,693,0,
1389066750691,backend_vagrantx_cloud_appcelerator_com,BACKEND,0,0,0,182,0,570838,71354750,97042460,0,0,,0,0,509,0,UP,1,1,0,,0,3950,0,,1,2,0,,570838,,1,4,,1457,,,,0,570838,0,0,0,0,,,,,693,0,
1389066751690,http-in,FRONTEND,,,1,198,3000,573880,71801879,98928113,0,0,0,,,,,OPEN,,,,,,,,,1,1,0,,,,0,2,0,1445,,,,0,572358,0,1521,0,0,,2,1459,573880,,,
1389066751690,backend_vagrantx_cloud_appcelerator_com,1,0,0,0,182,,571347,71354750,97042460,,0,,0,0,509,0,UP,1,1,0,0,0,3951,0,,1,2,1,,570838,,2,0,,1457,L4OK,,0,0,570838,0,0,0,0,0,,,,693,0,
1389066751690,backend_vagrantx_cloud_appcelerator_com,BACKEND,0,0,0,182,0,570838,71354750,97042460,0,0,,0,0,509,0,UP,1,1,0,,0,3951,0,,1,2,0,,570838,,1,0,,1457,,,,0,570838,0,0,0,0,,,,,693,0,
1389066752729,http-in,FRONTEND,,,1,198,3000,573887,71802789,98930177,0,0,0,,,,,OPEN,,,,,,,,,1,1,0,,,,0,4,0,1445,,,,0,572364,0,1522,0,0,,4,1459,573887,,,
1389066752729,backend_vagrantx_cloud_appcelerator_com,1,0,0,0,182,,571352,71355375,97043310,,0,,0,0,509,0,UP,1,1,0,0,0,3952,0,,1,2,1,,570843,,2,1,,1457,L4OK,,0,0,570843,0,0,0,0,0,,,,693,0,
1389066752729,backend_vagrantx_cloud_appcelerator_com,BACKEND,0,0,0,182,0,570843,71355375,97043310,0,0,,0,0,509,0,UP,1,1,0,,0,3952,0,,1,2,0,,570843,,1,1,,1457,,,,0,570843,0,0,0,0,,,,,693,0,
1389066753711,http-in,FRONTEND,,,1,198,3000,573902,71804699,98933601,0,0,0,,,,,OPEN,,,,,,,,,1,1,0,,,,0,7,0,1445,,,,0,572378,0,1523,0,0,,7,1459,573902,,,
1389066753711,backend_vagrantx_cloud_appcelerator_com,1,0,0,0,182,,571365,71357000,97045520,,0,,0,0,509,0,UP,1,1,0,0,0,3953,0,,1,2,1,,570856,,2,4,,1457,L4OK,,0,0,570856,0,0,0,0,0,,,,693,0,
1389066753711,backend_vagrantx_cloud_appcelerator_com,BACKEND,0,0,0,182,0,570856,71357000,97045520,0,0,,0,0,509,0,UP,1,1,0,,0,3953,0,,1,2,0,,570856,,1,4,,1457,,,,0,570856,0,0,0,0,,,,,693,0,
1389066754705,http-in,FRONTEND,,,1,198,3000,573909,71805609,98935665,0,0,0,,,,,OPEN,,,,,,,,,1,1,0,,,,0,7,0,1445,,,,0,572384,0,1524,0,0,,7,1459,573909,,,
1389066754705,backend_vagrantx_cloud_appcelerator_com,1,0,0,0,182,,571370,71357625,97046370,,0,,0,0,509,0,UP,1,1,0,0,0,3954,0,,1,2,1,,570861,,2,5,,1457,L4OK,,0,0,570861,0,0,0,0,0,,,,693,0,
1389066754705,backend_vagrantx_cloud_appcelerator_com,BACKEND,0,0,0,182,0,570861,71357625,97046370,0,0,,0,0,509,0,UP,1,1,0,,0,3954,0,,1,2,0,,570861,,1,5,,1457,,,,0,570861,0,0,0,0,,,,,693,0,
1389066755711,http-in,FRONTEND,,,1,198,3000,573911,71805894,98936879,0,0,0,,,,,OPEN,,,,,,,,,1,1,0,,,,0,4,0,1445,,,,0,572385,0,1525,0,0,,4,1459,573911,,,
1389066755711,backend_vagrantx_cloud_appcelerator_com,1,0,0,0,182,,571370,71357625,97046370,,0,,0,0,509,0,UP,1,1,0,0,0,3955,0,,1,2,1,,570861,,2,1,,1457,L4OK,,0,0,570861,0,0,0,0,0,,,,693,0,
1389066755711,backend_vagrantx_cloud_appcelerator_com,BACKEND,0,0,0,182,0,570861,71357625,97046370,0,0,,0,0,509,0,UP,1,1,0,,0,3955,0,,1,2,0,,570861,,1,1,,1457,,,,0,570861,0,0,0,0,,,,,693,0,
1389066756703,http-in,FRONTEND,,,1,198,3000,573922,71807304,98939623,0,0,0,,,,,OPEN,,,,,,,,,1,1,0,,,,0,9,0,1445,,,,0,572395,0,1526,0,0,,9,1459,573922,,,
1389066756703,backend_vagrantx_cloud_appcelerator_com,1,0,0,0,182,,571379,71358750,97047900,,0,,0,0,509,0,UP,1,1,0,0,0,3956,0,,1,2,1,,570870,,2,6,,1457,L4OK,,0,0,570870,0,0,0,0,0,,,,693,0,
